group,file,cmd_line,use,short_desc,aliases,hidden,deprecated,source_kind,flag_name,flag_shorthand,flag_kind,flag_default,flag_usage,flag_line
github,commands/github/manage.go,17,accounts,List your connected GitHub accounts,,false,,literal,,,,,,
github,commands/github/manage.go,28,install,Connect a new GitHub account,,false,,literal,return-to,,String,"""""",URL to return to after install (optional),93
github,commands/github/manage.go,57,branches,List a repository's branches,,false,,literal,repo,,String,"""""",repository URL (required),94
health,commands/health/health.go,32,health [service],"Set a service's HTTP health-check path (declared, then applied)",,false,,literal,path,,String,"""""",the HTTP health-check path (e.g. /healthz),50
health,commands/health/health.go,32,health [service],"Set a service's HTTP health-check path (declared, then applied)",,false,,literal,probe-timeout,,Duration,0,per-probe timeout (e.g. 3s),51
health,commands/health/health.go,32,health [service],"Set a service's HTTP health-check path (declared, then applied)",,false,,literal,clear,,Bool,false,remove the health check,52
health,commands/health/health.go,32,health [service],"Set a service's HTTP health-check path (declared, then applied)",,false,,literal,force,,Bool,false,record even if the local config is out of sync with the recorded desired state,53
health,commands/health/health.go,32,health [service],"Set a service's HTTP health-check path (declared, then applied)",,false,,literal,commit,,Bool,false,git commit the .beaver/config.yml change (never pushes),54
history,commands/history/history.go,24,history,Show what you've run recently,,false,,literal,project,,String,"""""",only show entries for this project,92
history,commands/history/history.go,24,history,Show what you've run recently,,false,,literal,since,,String,"""""","only show entries newer than this (e.g. 1h, 24h, 1d)",93
initcmd,commands/initcmd/init.go,44,init,Set up this directory for Beaver,,false,,literal,from-existing,,Bool,false,no-op — generating .beaver/config.yml from what's currently deployed is now the default when no local file exists,122
initcmd,commands/initcmd/init.go,44,init,Set up this directory for Beaver,,false,,literal,guided,,Bool,false,run the narrated zero-to-live setup and deployment flow,123
initcmd,commands/initcmd/init.go,44,init,Set up this directory for Beaver,,false,,literal,propose,,Bool,false,"print a new-schema .beaver/config.yml proposal generated from your current deployment, without writing it",124
inspect,commands/inspect/inspect.go,24,inspect [service],Show what's running for this project,"""s""",false,,literal,,,,,,
integration,commands/integration/integration.go,27,integrations,List your connected integrations,,false,,literal,,,,,,
integration,commands/integration/integration.go,61,status,Show connection status per provider,,false,,literal,,,,,,
integration,commands/integration/integration.go,111,remove <integration-id>,Disconnect an integration,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,140
machine,commands/machine/approvals.go,18,approvals <machine-id>,List actions Beaver proposed and is waiting to be approved or rejected,,false,,literal,,,,,,
machine,commands/machine/approvals.go,88,approve <machine-id> <approval-id>,,,false,,factory,yes,y,Bool,false,skip the confirmation prompt,90
machine,commands/machine/approvals.go,89,reject <machine-id> <approval-id>,,,false,,factory,yes,y,Bool,false,skip the confirmation prompt,91
machine,commands/machine/cleanup.go,91,cleanup-plan [machine-id],Create a Docker cleanup plan,,false,,literal,prune-build-cache,,Bool,false,also prune the Docker build cache when the plan is applied,764
machine,commands/machine/cleanup.go,150,cleanup [machine-id],Apply the machine's latest Docker cleanup plan,,false,,literal,,,,,,
machine,commands/machine/cleanup.go,181,apply <plan-id> [machine-id],Apply a specific Docker cleanup plan,,false,,literal,,,,,,
machine,commands/machine/cleanup.go,199,plans [machine-id],List a machine's Docker cleanup plans,,false,,literal,,,,,,
machine,commands/machine/cleanup.go,251,show <plan-id> [machine-id],Show a Docker cleanup plan and its per-item results,,false,,literal,,,,,,
machine,commands/machine/cleanup.go,269,retry <plan-id> [machine-id],Re-attempt the failed items of a cleanup plan,,false,,literal,,,,,,
machine,commands/machine/cleanup.go,295,cancel <plan-id> [machine-id],Cancel a cleanup plan that has not been applied yet,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,767
machine,commands/machine/cleanup.go,295,cancel <plan-id> [machine-id],Cancel a cleanup plan that has not been applied yet,,false,,literal,review,,Bool,false,interactively pick items from the review-required tier,770
machine,commands/machine/fleet.go,53,fleet-overview,Show every machine in your workspace with health/security summaries and counts,,false,,literal,group,,String,"""""",filter to one machine group,435
machine,commands/machine/fleet.go,207,fleet-drift,Show every machine with open desired-state drift,,false,,literal,group,,String,"""""",filter to one machine group,436
machine,commands/machine/fleet.go,236,groups,List machine groups,,false,,literal,,,,,,
machine,commands/machine/fleet.go,268,create,Create a machine group,,false,,literal,name,,String,"""""",group name (required),440
machine,commands/machine/fleet.go,296,update <group-id>,Rename a group or reassign its machine membership,,false,,literal,name,,String,"""""",new group name,441
machine,commands/machine/fleet.go,296,update <group-id>,Rename a group or reassign its machine membership,,false,,literal,machines,,StringSlice,nil,comma-separated machine IDs (replaces group membership),442
machine,commands/machine/fleet.go,332,delete <group-id>,Delete a machine group,,false,,literal,,,,,,
machine,commands/machine/fleet.go,359,group-policy <group-id>,Show a group's fleet-wide autopilot policy,,false,,literal,,,,,,
machine,commands/machine/fleet.go,381,set <group-id>,Set a group's fleet-wide autopilot mode and desired state,,false,,literal,mode,,String,"""""","observe, assisted, or autopilot (required)",445
machine,commands/machine/fleet.go,381,set <group-id>,Set a group's fleet-wide autopilot mode and desired state,,false,,literal,firewall-enabled,,Bool,false,desired state: firewall enabled,446
machine,commands/machine/fleet.go,381,set <group-id>,Set a group's fleet-wide autopilot mode and desired state,,false,,literal,ssh-root-login-off,,Bool,false,desired state: SSH root login disabled,447
machine,commands/machine/fleet.go,381,set <group-id>,Set a group's fleet-wide autopilot mode and desired state,,false,,literal,auto-security-updates,,Bool,false,desired state: security updates applied automatically,448
machine,commands/machine/fleet.go,381,set <group-id>,Set a group's fleet-wide autopilot mode and desired state,,false,,literal,group,,String,"""""",filter to one machine group,437
machine,commands/machine/fleet_capacity.go,52,fleet-capacity,Compare fresh Node Exporter headroom across workspace machines,,false,,literal,,,,,,
machine,commands/machine/fleet_capacity.go,96,search,Find a machine in the capacity report,,false,,literal,,,,,,
machine,commands/machine/logs.go,55,logs <machine-id>,Read (or --follow) one log source's entries from a machine,,false,,literal,source,,String,"""""",log source ID from log-inventory (required),77
machine,commands/machine/logs.go,55,logs <machine-id>,Read (or --follow) one log source's entries from a machine,,false,,literal,limit,,Int,200,maximum entries to return (server-clamped),78
machine,commands/machine/logs.go,55,logs <machine-id>,Read (or --follow) one log source's entries from a machine,,false,,literal,query,,String,"""""",case-insensitive text search,79
machine,commands/machine/logs.go,55,logs <machine-id>,Read (or --follow) one log source's entries from a machine,,false,,literal,level,,String,"""""",minimum severity: debug|info|warning|error,80
machine,commands/machine/logs.go,55,logs <machine-id>,Read (or --follow) one log source's entries from a machine,,false,,literal,follow,,Bool,false,stream new entries live instead of one page of history,81
machine,commands/machine/machine.go,23,machine,Inspect and manage enrolled machines,,false,,literal,,,,,,
machine,commands/machine/machine.go,226,list,List every enrolled machine,,false,,literal,live,,Bool,false,round-trip the agent for live monitoring component status,688
machine,commands/machine/machine.go,692,overview [machine-id],,,false,,factory,,,,,,
machine,commands/machine/machine.go,693,show [machine-id],,,false,,factory,,,,,,
machine,commands/machine/maintenance.go,65,reboot-impact <machine-id>,Show what a reboot would interrupt,,false,,literal,,,,,,
machine,commands/machine/maintenance.go,88,reboot <machine-id>,Reboot a machine,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,513
machine,commands/machine/maintenance.go,102,package-update [machine-id],Apply pending OS package updates,,false,,literal,class,,String,"""security""","update class: security, regular, or kernel",514
machine,commands/machine/maintenance.go,102,package-update [machine-id],Apply pending OS package updates,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,515
machine,commands/machine/maintenance.go,102,package-update [machine-id],Apply pending OS package updates,,false,,literal,verbose,v,Bool,false,stream the package-manager output live instead of a progress line,516
machine,commands/machine/maintenance.go,379,restart-service <machine-id>,Restart one watched service,,false,,literal,service,,String,"""""",service name to restart (required),517
machine,commands/machine/maintenance.go,379,restart-service <machine-id>,Restart one watched service,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,518
machine,commands/machine/maintenance.go,396,maintenance-windows <machine-id>,List scheduled recurring maintenance windows,,false,,literal,limit,,Int,0,max windows to return,519
machine,commands/machine/maintenance.go,423,add <machine-id>,Schedule a recurring maintenance window,,false,,literal,day,,String,"""""","UTC day of week, e.g. sunday (required)",521
machine,commands/machine/maintenance.go,423,add <machine-id>,Schedule a recurring maintenance window,,false,,literal,hour,,Int,0,UTC hour of day (0-23),522
machine,commands/machine/maintenance.go,423,add <machine-id>,Schedule a recurring maintenance window,,false,,literal,class,,String,"""""","action class, e.g. package-update (required)",523
machine,commands/machine/maintenance.go,423,add <machine-id>,Schedule a recurring maintenance window,,false,,literal,enabled,,Bool,true,whether the window is active,524
machine,commands/machine/maintenance.go,453,update <machine-id> <window-id>,Update a scheduled maintenance window,,false,,literal,day,,String,"""""",UTC day of week,525
machine,commands/machine/maintenance.go,453,update <machine-id> <window-id>,Update a scheduled maintenance window,,false,,literal,hour,,Int,0,UTC hour of day (0-23),526
machine,commands/machine/maintenance.go,453,update <machine-id> <window-id>,Update a scheduled maintenance window,,false,,literal,class,,String,"""""",action class,527
machine,commands/machine/maintenance.go,453,update <machine-id> <window-id>,Update a scheduled maintenance window,,false,,literal,enabled,,Bool,true,whether the window is active,528
machine,commands/machine/maintenance.go,486,maintenance-runs <machine-id>,Show the audit history of maintenance actions already run,,false,,literal,,,,,,
machine,commands/machine/monitoring.go,17,monitoring,Manage private Prometheus monitoring,,false,,literal,,,,,,
machine,commands/machine/monitoring.go,44,status <machine-id>,Show live private Prometheus status,,false,,literal,,,,,,
machine,commands/machine/monitoring.go,61,query <machine-id>,Run one curated Prometheus health query,,false,,literal,query,,String,"""prometheus_up""","curated query: prometheus_up, prometheus_targets_up, or prometheus_storage_bytes",143
machine,commands/machine/monitoring.go,99,metrics <machine-id>,Show current/peak machine metrics (Prometheus V2),,false,,literal,since,,String,"""1h""","lookback window (e.g. 1h, 24h, 7d)",144
machine,commands/machine/monitoring.go,151,enable <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/monitoring.go,151,disable <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/observe.go,811,services [machine-id],Show watched service status,,false,,literal,,,,,,
machine,commands/machine/observe.go,976,metrics <machine-id>,Show historical resource metrics,,false,,literal,window,,String,"""1h""","time window: 1h, 6h, 24h, 7d, or 30d",1146
machine,commands/machine/observe.go,1001,events [machine-id],Show a machine's event timeline,,false,,literal,limit,,Int,0,max events to return,1147
machine,commands/machine/observe.go,1001,events [machine-id],Show a machine's event timeline,,false,,literal,category,,String,"""""",filter by category,1148
machine,commands/machine/observe.go,1001,events [machine-id],Show a machine's event timeline,,false,,literal,severity,,String,"""""",filter by severity,1149
machine,commands/machine/observe.go,1054,trends <machine-id>,Project when a resource will hit a threshold,,false,,literal,metric,,String,"""disk_used_gb""",metric to project,1150
machine,commands/machine/observe.go,1054,trends <machine-id>,Project when a resource will hit a threshold,,false,,literal,window,,String,"""30d""",history window to project from,1151
machine,commands/machine/observe.go,1080,services [machine-id],Show watched service status,,false,,factory,,,,,,
machine,commands/machine/observe.go,1081,docker [machine-id],Show Docker host and container inventory,,false,,factory,,,,,,
machine,commands/machine/observe.go,1082,alerts [machine-id],Show current machine alert states,,false,,factory,,,,,,
machine,commands/machine/observe.go,1083,alert-rules [machine-id],Show configured machine alert thresholds,,false,,factory,,,,,,
machine,commands/machine/observe.go,1084,live [machine-id],Fetch a live resource snapshot,,false,,factory,,,,,,
machine,commands/machine/observe.go,1085,security <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/observe.go,1086,exposure <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/observe.go,1087,log-inventory <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/observe.go,1088,logs <machine-id>,Read (or --follow) one log source's entries from a machine,,false,,factory,,,,,,
machine,commands/machine/observe.go,1099,set <machine-id>,Create or update an alert rule,,false,,literal,metric,,String,"""""","metric name, e.g. disk_used_pct (required)",1153
machine,commands/machine/observe.go,1099,set <machine-id>,Create or update an alert rule,,false,,literal,operator,,String,"""""","comparison operator, e.g. gt, gte, lt, lte (required)",1154
machine,commands/machine/observe.go,1099,set <machine-id>,Create or update an alert rule,,false,,literal,threshold,,Float64,0,threshold value,1155
machine,commands/machine/observe.go,1099,set <machine-id>,Create or update an alert rule,,false,,literal,for,,Int,0,seconds the condition must hold before firing,1156
machine,commands/machine/observe.go,1099,set <machine-id>,Create or update an alert rule,,false,,literal,enabled,,Bool,true,whether the rule is active,1157
machine,commands/machine/policy.go,27,policy <machine-id>,Show a machine's effective autopilot policy,,false,,literal,,,,,,
machine,commands/machine/policy.go,50,set <machine-id>,Set a machine's autopilot mode and desired state,,false,,literal,mode,,String,"""""","observe, assisted, or autopilot (required)",113
machine,commands/machine/policy.go,50,set <machine-id>,Set a machine's autopilot mode and desired state,,false,,literal,firewall-enabled,,Bool,false,desired state: firewall enabled,114
machine,commands/machine/policy.go,50,set <machine-id>,Set a machine's autopilot mode and desired state,,false,,literal,ssh-root-login-off,,Bool,false,desired state: SSH root login disabled,115
machine,commands/machine/policy.go,50,set <machine-id>,Set a machine's autopilot mode and desired state,,false,,literal,auto-security-updates,,Bool,false,desired state: security updates applied automatically,116
machine,commands/machine/predictive.go,8,anomalies <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/predictive.go,9,rightsizing <machine-id>,,,false,,factory,,,,,,
machine,commands/machine/remove.go,19,remove [machine-id],Disconnect and remove an enrolled machine from your workspace,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,51
mcpcmd,commands/mcpcmd/mcpcmd.go,48,mcp-serve,Serve Beaver's tools over MCP on stdio (spawned by an AI harness),,true,,literal,workspace-root,,String,"""""",the optional workspace root for local repository and config tools,152
mystic,commands/mystic/mystic.go,21,mystic,"Inspect Mystic, Beaver's build acceleration engine",,false,,literal,,,,,,
mystic,commands/mystic/mystic.go,26,doctor,Report this machine's Buildx/BuildKit detection,,false,,literal,,,,,,
mystic,commands/mystic/mystic.go,39,stats,Show this machine's recorded build telemetry,,false,,literal,,,,,,
observability,commands/observability/logs.go,42,logs <container>,Show HTTP request logs for a container,,false,,literal,limit,,Int,100,results per page (max 500),110
observability,commands/observability/logs.go,42,logs <container>,Show HTTP request logs for a container,,false,,literal,page,,Int,1,page number,111
observability,commands/observability/metrics.go,19,metrics,Show a container's resource and request metrics,,false,,literal,,,,,,
observability,commands/observability/metrics.go,96,cpu <container>,,,false,,factory,,,,,,
observability,commands/observability/metrics.go,97,storage <container>,,,false,,factory,,,,,,
observability,commands/observability/metrics.go,98,requests <container>,,,false,,factory,,,,,,
observability,commands/observability/metrics.go,99,data-transfer <container>,,,false,,factory,,,,,,
observability,commands/observability/traffic.go,18,traffic <container>,Show a container's traffic dashboard,,false,,literal,range,,String,"""24h""","time range: 1h, 6h, 24h, 7d, or 30d",241
observability,commands/observability/traffic.go,139,latency <container>,Average/P95/P99/max response latency over the last 24h,,false,,literal,,,,,,
observability,commands/observability/traffic.go,166,active <container>,Current-users/concurrent-requests estimate,,false,,literal,,,,,,
observability,commands/observability/traffic.go,197,live <container>,"A live, point-in-time resource snapshot",,false,,literal,,,,,,
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,logs,,Bool,false,show the container's application log tail,106
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,traffic,,Bool,false,show the traffic dashboard summary,107
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,metrics,,String,"""""","show a metrics series: cpu, storage, requests, or data-transfer",108
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,follow,,Bool,false,"with --logs, poll for new output; alone, watch for status/release changes",109
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,tail,,Int,0,"number of log lines to fetch (default 200, or 20 in the default summary view)",110
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,range,,String,"""24h""","with --traffic, the dashboard window: 1h, 6h, 24h, 7d, or 30d",111
observe,commands/observe/observe.go,39,observe [service],"Follow a project's release, logs, traffic, and health","""l""",false,,literal,desktop-notify,,Bool,false,"with --follow (no --logs), also fire a best-effort OS notification on change",112
preflight,commands/preflight/inspect.go,20,inspect <job-id>,Show the status and recent events of a deployment-rehearsal job,,false,,literal,,,,,,
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,json,,Bool,false,print the machine-readable preflight report,294
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,local,,Bool,false,run repository checks only (no network I/O),295
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,remote,,Bool,false,include remote machine checks when available,296
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,verbose,,Bool,false,also show informational findings and checks that passed,297
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,fix,,Bool,false,"create the Beaver-managed resources preflight found missing, then re-check (never touches external resources)",298
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,yes,,Bool,false,answer yes to every --fix prompt (required for non-interactive use),299
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,plan,,Bool,false,render the deployment as an infrastructure plan (+/-/~/=) instead of the prose report,300
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,full,,Bool,false,"run the remote checks and a deployment rehearsal (throwaway candidate off-routing: build, health, dependencies, teardown), streaming each step live as it runs",301
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,fail-on-warning,,Bool,false,"exit non-zero on a warning verdict too, for stricter CI pipelines",302
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,builder,,String,"""""",machine id to build on when --full needs an image (skips the interactive builder picker),303
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,service,,String,"""""","with --full on a multi-service project, rehearse only this service and its dependency closure",304
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,env-file,,String,"""""","with --full, a .env-style file whose variables are set on the rehearsal candidate so an app that needs runtime configuration can start (defaults to the deployment's committed env_file: when unset)",305
preflight,commands/preflight/preflight.go,123,preflight,Check whether a project is ready to deploy without changing anything,,false,,literal,env-var,,StringToString,nil,"with --full, an environment variable to set on the rehearsal candidate, KEY=value (repeatable; overrides --env-file)",306
project,commands/project/project.go,96,project,Manage Beaver projects,,false,,literal,,,,,,
project,commands/project/project.go,114,list,List your projects,,false,,literal,,,,,,
project,commands/project/project.go,153,show <project-id>,Show one project's details,,false,,literal,,,,,,
project,commands/project/project.go,187,create,Create a new project,,false,,literal,name,,String,"""""",project name (required),289
project,commands/project/project.go,187,create,Create a new project,,false,,literal,description,,String,"""""",project description,290
project,commands/project/project.go,235,delete <project-id>,Permanently delete a project,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,292
projectcontract,commands/projectcontract/cmd_containers.go,19,containers,List every container that has a saved Beaver configuration,,false,,literal,,,,,,
projectcontract,commands/projectcontract/cmd_delete.go,24,delete <container>,Permanently delete a container's saved configuration,,false,,literal,,,,,,
projectcontract,commands/projectcontract/cmd_diff.go,16,diff [container],"Show the stored contract, the local one, and the drift between them",,false,,literal,,,,,,
projectcontract,commands/projectcontract/cmd_plan.go,16,plan <container>,"Show what deploying a container would do, without doing it",,false,,literal,,,,,,
projectcontract,commands/projectcontract/cmd_pull.go,31,pull [container],Rewrite local config.yml entries from their saved contracts,,false,,literal,force,,Bool,false,take the saved contract even over never-pushed local edits,61
projectcontract,commands/projectcontract/cmd_pull.go,31,pull [container],Rewrite local config.yml entries from their saved contracts,,false,,literal,dry-run,,Bool,false,show what pulling would change without writing config.yml,62
projectcontract,commands/projectcontract/cmd_rollback.go,10,rollback <container> <revision-id>,Restore a container's historical contract revision as a new forward revision,,false,,literal,,,,,,
projectcontract,commands/projectcontract/cmd_status.go,15,status [container],Compare each container's contract against its live runtime and the local config,,false,,literal,,,,,,
projectcontract,commands/projectcontract/cmd_sync.go,17,push,Validate the local .beaver/ bundle and push each container's config revision,,false,,literal,dry-run,,Bool,false,"validate and show what would be pushed, without persisting any revision",38
projectcontract,commands/projectcontract/cmd_validate.go,20,validate,Check .beaver/config.yml for errors without deploying anything,,false,,literal,,,,,,
promote,commands/promote/promote.go,25,promote <target-environment-name>,Promote the current environment image without rebuilding,,false,,literal,yes,,Bool,false,skip confirmation,108
reconcilecmd,commands/reconcilecmd/reconcile.go,26,reconcile,Make the running deployment match the recorded desired state,,false,,literal,plan,,Bool,false,show what would change without applying anything,46
recover,commands/recover/recover.go,32,recover [service],"Diagnose a service and, if safe, apply a fix",,false,,literal,explain,,Bool,false,diagnose only (default behavior; this flag exists for explicitness/scripting),97
recover,commands/recover/recover.go,32,recover [service],"Diagnose a service and, if safe, apply a fix",,false,,literal,rollback,,Bool,false,"after diagnosing, offer to roll back to the last healthy release",98
recover,commands/recover/recover.go,32,recover [service],"Diagnose a service and, if safe, apply a fix",,false,,literal,restart,,Bool,false,"after diagnosing, offer to restart the running container (agent-hosted only)",99
route,commands/route/route.go,43,inspect <domain>,"Inspect a public route's live DNS, TLS, and backend health",,false,,literal,,,,,,
route,commands/route/route.go,70,route,Inspect and diagnose public routes,,false,,literal,,,,,,
scaling,commands/scaling/resize.go,90,resize <container>,Change a container's CPU and memory in place,,false,,literal,,,,,,
scaling,commands/scaling/scale.go,22,scale <container> <count>,Set a container's fixed replica count,,false,,literal,,,,,,
scaling,commands/scaling/scaling.go,89,scaling,Manage a container's replica scaling policy,,false,,literal,,,,,,
scaling,commands/scaling/scaling.go,104,policy <container>,Show a container's scaling policy,,false,,literal,,,,,,
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,desired-replicas,,Int,0,the replica count to run (required in fixed mode),603
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,min-replicas,,Int,0,minimum allowed replicas (required for automatic mode),604
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,max-replicas,,Int,0,maximum allowed replicas (required for automatic mode),605
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,scaling-metric,,String,"""""","automatic mode's metric: cpu, memory, or request_rate",607
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,scale-up-threshold,,Float64,0,automatic mode: scale up when the metric is at or above this value,608
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,scale-down-threshold,,Float64,0,automatic mode: scale down when the metric is at or below this value,609
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,scale-up-cooldown,,Int,0,automatic mode: seconds to wait after a scale-up before scaling up again,610
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,scale-down-cooldown,,Int,0,automatic mode: seconds to wait after a scale-down before scaling down again,611
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,sustained-window,,Int,0,automatic mode: seconds a threshold breach must persist before acting,612
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,plan,,Bool,false,"show the manifest change, runtime steps, and traffic impact without applying anything",613
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,dry-run,,Bool,false,"like --plan, and also run the server-side preflight for this change",614
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,runtime-only,,Bool,false,"change the running deployment without editing .beaver/config.yml — creates intentional, marked drift",615
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,force,,Bool,false,record the change even if the local config is out of sync with the recorded desired state (local wins),616
scaling,commands/scaling/scaling.go,155,set <service|container>,"Set a service's replica count or autoscaling policy (declared, then applied)",,false,,literal,commit,,Bool,false,git commit the .beaver/config.yml change (never pushes),617
scaling,commands/scaling/scaling.go,265,replicas <container>,List a container's running replica slots,,false,,literal,,,,,,
scaling,commands/scaling/scaling.go,304,events <container>,Show the scaling audit log (scale up/down/reconcile/rollout/self-heal),,false,,literal,limit,,Int,0,max events to return,618
scaling,commands/scaling/scaling.go,348,rollouts <container>,Show generation-based replacement rollout history,,false,,literal,limit,,Int,0,max rollouts to return,619
scaling,commands/scaling/scaling.go,382,deploy-set <container>,"Create a standby replica set (blue/green's \""green\"") at zero traffic weight",,false,,literal,image,,String,"""""",candidate generation's image (defaults to the currently-deployed image),624
scaling,commands/scaling/scaling.go,425,cutover <container> <rollout-id>,Set a standby replica set's traffic weight,,false,,literal,weight,,Int,-1,traffic weight 0-100 for the candidate generation (required),626
scaling,commands/scaling/scaling.go,466,discard <container> <rollout-id>,Tear down whichever side of a replica set currently has 0% weight,,false,,literal,,,,,,
scaling,commands/scaling/scaling.go,510,canary <container>,Start a scheduled weighted-traffic canary ramp,,false,,literal,image,,String,"""""",candidate generation's image (defaults to the currently-deployed image),630
scaling,commands/scaling/scaling.go,510,canary <container>,Start a scheduled weighted-traffic canary ramp,,false,,literal,steps,,String,"""""","comma-separated ascending weight steps, e.g. 5,25,75,100 (required)",631
scaling,commands/scaling/scaling.go,510,canary <container>,Start a scheduled weighted-traffic canary ramp,,false,,literal,step-interval,,Duration,0,"how long to wait between steps, e.g. 10m (required)",632
scaling,commands/scaling/scaling.go,510,canary <container>,Start a scheduled weighted-traffic canary ramp,,false,,literal,error-band,,Float64,0,max error-rate percentage points above baseline before the ramp halts,633
scaling,commands/scaling/scaling.go,573,canary-status <rollout-id>,Show a canary ramp's current step and status,,false,,literal,,,,,,
server,commands/server/server.go,126,server,Manage servers enrolled with Beaver,,false,,literal,list,l,Bool,false,List servers enrolled in your workspace,421
server,commands/server/server.go,189,update [machine-id],"Update an enrolled server's name, role, and/or labels",,false,,literal,name,,String,"""""",New display name,425
server,commands/server/server.go,189,update [machine-id],"Update an enrolled server's name, role, and/or labels",,false,,literal,role,,String,"""""","New role: builder, host, or builder-host",426
server,commands/server/server.go,189,update [machine-id],"Update an enrolled server's name, role, and/or labels",,false,,literal,labels,,StringToString,nil,Comma-separated key=value pairs (replaces all existing labels),427
server,commands/server/server.go,189,update [machine-id],"Update an enrolled server's name, role, and/or labels",,false,,literal,yes,y,Bool,false,Skip the role-change confirmation prompt,428
server,commands/server/server.go,311,rename <machine-id> <new-name>,Rename an enrolled server (shorthand for update --name),,false,,literal,,,,,,
server,commands/server/server.go,351,remove [machine-id],Remove an enrolled server,,false,,literal,yes,y,Bool,false,Skip the confirmation prompt,423
service,commands/service/actions.go,48,start [name],Start a stopped service's container,,false,,literal,,,,,,
service,commands/service/actions.go,58,restart [name],Restart a service's container,,false,,literal,,,,,,
service,commands/service/actions.go,68,stop [name],Stop a service's container,,false,,literal,,,,,,
service,commands/service/attach.go,90,attach <name>,"Attach a service to an application, injecting connection env vars",,false,,literal,container,,String,"""""",Application container to attach (name or ID; interactive picker if omitted),351
service,commands/service/attach.go,90,attach <name>,"Attach a service to an application, injecting connection env vars",,false,,literal,env-prefix,,String,"""""",Prefix for the injected environment variable names,352
